Year,Appendix,Taxon,Class,Order,Family,Genus,Importer,Importer reported quantity,Term,Unit,Purpose,Source
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,PT,0.993,cosmetics,g,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CN,1,leather products (small),Number of specimens,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,GR,1,leather products (small),,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HU,1,leather products (small),,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,KR,1,extract,Number of specimens,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,MO,1,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,ZA,1,leather products (small),,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,1,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,KR,1,extract,Number of specimens,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SG,1,caviar,kg,T,C
2020,II,Acipenser stellatus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AE,1,caviar,kg,T,C
2021,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CZ,1,leather products (small),,T,C
2021,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,MO,1,caviar,kg,T,C
2021,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SI,1,leather products (small),Number of specimens,T,W
2020,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SG,1.071,cosmetics,g,T,C
2020,II,Acipenser gueldenstaedtii x baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,1.115,cosmetics,g,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,1.2,caviar,kg,T,C
2020,II,Acipenser ruthenus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,1.2,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SG,1.27,meat,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,1.270925,cosmetics,g,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AE,1.35,meat,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,FR,1.4,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,FR,1.41,caviar,kg,T,C
2021,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SI,1.45,extract,g,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,FR,1.48,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,KY,1.57,caviar,kg,T,C
2020,II,Acipenser hybrid,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,KY,1.57,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SG,1.6,cosmetics,g,T,C
2021,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,DE,1.6,extract,g,T,C
2020,II,Acipenser ruthenus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,NO,1.625,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CN,1.63,cosmetics,g,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SI,1.65,extract,g,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,EE,1.76,cosmetics,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,1.8,caviar,kg,T,C
2020,II,Acipenser stellatus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,MY,1.92,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AE,2,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CL,2,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,MT,2,leather products (small),,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CL,2,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,KR,2,caviar,Number of specimens,T,C
2020,II,Acipenser schrenckii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,GB,2,caviar,kg,T,C
2021,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SI,2,leather products (small),Number of specimens,T,W
2021,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TR,2,leather products (small),Number of specimens,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TR,2.01,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,2.05,caviar,kg,T,C
2020,II,Acipenser ruthenus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,LU,2.1,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,NZ,2.1711,cosmetics,g,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,NO,2.25,caviar,kg,T,C
2020,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,NO,2.25,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,GB,2.305519084,cosmetics,g,T,C
2020,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,FR,2.355,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CN,2.393,cosmetics,g,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,NO,2.4,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SG,2.4,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TH,2.5,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,2.5,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,NO,2.5,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,DE,2.54,cosmetics,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,2.657,cosmetics,Number of specimens,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,MO,2.72,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,MY,2.844,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CN,2.8850842,cosmetics,g,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AE,2.92,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,IT,2.99,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SI,3,leather products (small),Number of specimens,T,W
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,OM,3,eggs,kg,T,C
2020,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,KR,3,caviar,Number of specimens,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,VN,3.27,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,IT,3.43,extract,g,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SG,3.444,cosmetics,g,T,C
2021,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,DE,3.53,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,NO,3.54,caviar,kg,T,C
2021,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,DE,3.613,cosmetics,g,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,MO,3.705,cosmetics,g,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SG,3.8,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,GB,3.84,extract,g,T,C
2021,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,DE,3.899,cosmetics,g,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AE,4,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,4,skins,Number of specimens,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TR,4,leather products (small),,T,C
2020,II,Acipenser naccarii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,KR,4,caviar,Number of specimens,T,C
2020,II,Acipenser stellatus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,KR,4,caviar,Number of specimens,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,MY,4.02,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TH,4.137,caviar,g,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,BB,4.15,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,4.15,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,4.2,caviar,kg,T,C
2021,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,DE,4.213,cosmetics,g,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AE,4.25,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,VN,4.26,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,NO,4.275,caviar,kg,T,C
2020,II,Acipenser ruthenus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SG,4.34,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,FR,4.492,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CN,4.5,cosmetics,g,T,C
2020,II,Acipenser ruthenus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,4.5,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,DE,4.536,cosmetics,g,T,C
2021,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,DE,4.85,extract,g,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,VN,4.86,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SG,4.9,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,MY,4.92,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CN,5,extract,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,5,leather products (small),Number of specimens,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,5,leather products (small),Number of specimens,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,KR,5,eggs,Number of specimens,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,5,extract,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,MY,5.05,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TH,5.092,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,NZ,5.1,caviar,kg,T,C
2020,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CY,5.23,genitalia,g,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,MO,5.25,caviar,kg,T,C
2021,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,MO,5.4,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,5.45,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,5.458,cosmetics,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,NZ,5.467,cosmetics,g,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CN,5.52,extract,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,OM,5.6,eggs,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,5.604,cosmetics,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CN,5.628,cosmetics,g,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,5.67,cosmetics,g,T,C
2020,II,Acipenser schrenckii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TH,5.875,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,KR,6,caviar,Number of specimens,T,C
2020,II,Acipenser ruthenus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SG,6,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,6.24,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SA,6.4,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SA,6.685,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CN,6.685742,cosmetics,g,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SA,6.805,caviar,kg,T,C
2020,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,MY,6.9,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TH,6.95,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,7,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,7,leather products (small),Number of specimens,T,C
2020,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,KR,7,caviar,Number of specimens,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,NO,7.125,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,7.23,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,7.233,cosmetics,g,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,7.297,cosmetics,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,MY,7.4,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,VN,7.44,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,OM,7.625,eggs,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,NZ,7.663,cosmetics,g,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,MY,7.725,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,NO,7.8,caviar,kg,T,C
2020,II,Acipenser hybrid,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,DE,7.8,caviar,kg,T,C
2020,II,Acipenser baerii x gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,NO,7.92,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,NO,8,leather products (small),Number of specimens,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,8.0601,cosmetics,g,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,NO,8.1,cosmetics,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AE,8.205,caviar,kg,T,C
2020,II,Acipenser baerii x gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AE,8.225,caviar,kg,T,C
2020,II,Acipenser hybrid,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,DE,8.321,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,8.35,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,8.352,cosmetics,g,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,8.508,cosmetics,g,T,C
2020,II,Acipenser baerii x gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SG,8.825,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,VN,9,eggs (live),kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,NO,9.25,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SA,9.29,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,9.609,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SG,9.94,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,9.986,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,10,leather products (small),Number of specimens,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TH,10,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,10,caviar,kg,T,C
2020,II,Acipenser oxyrinchus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,FR,10,skins,Number of specimens,T,C
2020,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CN,10.624,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SG,10.625,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,10.815,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,10.841,cosmetics,g,T,C
2020,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,10.92,caviar,kg,T,F
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,11,leather products (small),Number of specimens,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,11,caviar,kg,T,C
2020,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,11.335877,cosmetics,g,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,DE,11.4,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,11.5,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,11.95,extract,g,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,12,leather products (small),Number of specimens,T,C
2021,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TR,12,caviar,kg,T,C
2020,II,Acipenser baerii x gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,ES,12.22,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,FR,12.69,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,12.69,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CN,12.72,cosmetics,g,T,C
2020,II,Acipenser baerii x gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,NO,12.84,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,KR,13,meat,Number of specimens,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TH,13.088,caviar,g,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CN,13.44,cosmetics,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,13.82379,cosmetics,g,T,C
2020,II,Acipenser naccarii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,14.27,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,LU,14.33,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,14.442,cosmetics,g,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,14.5,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,EE,15,caviar,kg,T,C
2020,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,15,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,DE,15.198,cosmetics,g,T,C
2020,II,Acipenser ruthenus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,DE,15.29,caviar,kg,T,C
2020,II,Acipenser baerii x schrenckii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CN,15.3,cosmetics,g,T,C
2020,II,Acipenser stellatus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,15.518,caviar,kg,T,C
2020,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,15.81,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,NZ,16.04,caviar,kg,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,16.1,cosmetics,g,T,C
2020,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,16.171,cosmetics,g,T,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,16.898,caviar,kg,T,C
2020,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,17,cosmetics,Number of specimens,T,C
