Year,Appendix,Taxon,Class,Order,Family,Genus,Exporter,Exporter reported quantity,Term,Unit,Purpose,Source
2020,II,Acanthophyllia deshayesiana,Anthozoa,Scleractinia,Mussidae,Acanthophyllia,ID,138,live,,T,W
2020,II,Acanthophyllia deshayesiana,Anthozoa,Scleractinia,Mussidae,Acanthophyllia,ID,138,live,,T,W
2020,II,Acanthophyllia deshayesiana,Anthozoa,Scleractinia,Mussidae,Acanthophyllia,CZ,138,live,,T,C
2020,II,Acanthophyllia deshayesiana,Anthozoa,Scleractinia,Mussidae,Acanthophyllia,IT,138,skins,,T,W
2020,II,Acanthophyllia deshayesiana,Anthozoa,Scleractinia,Mussidae,Acanthophyllia,IT,139,skin pieces,,T,W
2020,II,Acanthophyllia deshayesiana,Anthozoa,Scleractinia,Mussidae,Acanthophyllia,IE,139,leather products (small),,T,W
2020,II,Acanthophyllia deshayesiana,Anthozoa,Scleractinia,Mussidae,Acanthophyllia,FR,139,leather products (small),Number of specimens,T,W
2020,II,Acanthophyllia deshayesiana,Anthozoa,Scleractinia,Mussidae,Acanthophyllia,IT,139,leather products (small),,T,C
2020,II,Acanthophyllia deshayesiana,Anthozoa,Scleractinia,Mussidae,Acanthophyllia,ES,139,skins,,T,R
2020,II,Acanthophyllia deshayesiana,Anthozoa,Scleractinia,Mussidae,Acanthophyllia,HK,139,leather products (small),Number of specimens,T,R
2020,II,Acanthophyllia deshayesiana,Anthozoa,Scleractinia,Mussidae,Acanthophyllia,IT,139,leather products (small),,T,R
2020,II,Acanthophyllia deshayesiana,Anthozoa,Scleractinia,Mussidae,Acanthophyllia,IT,139,leather products (small),,T,R
2020,II,Acanthophyllia deshayesiana,Anthozoa,Scleractinia,Mussidae,Acanthophyllia,ID,139,live,,T,W
2020,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,ZA,1,trophies,,H,W
2020,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,MZ,1,skulls,,H,W
2020,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,NA,1,trophies,Number of specimens,H,W
2020,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,ZW,1,trophies,Number of specimens,H,W
2020,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,ZA,1,trophies,,H,W
2020,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,ZA,1,tails,,P,W
2020,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,ZW,1,bones,Number of specimens,P,W
2020,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,ES,1,live,,P,C
2020,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,GB,1,live,Number of specimens,P,F
2020,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,ZA,1,bones,,P,W
2020,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,ZA,1,bones,,P,W
2020,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,ZA,1,trophies,,T,W
2020,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,ZA,1,trophies,,T,W
2020,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,FR,1,skeletons,Number of specimens,T,C
2020,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,NL,1,live,,T,C
2020,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,NL,1,bodies,,T,C
2020,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,NA,1,live,Number of specimens,T,C
2020,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,ZA,1,trophies,,T,C
2020,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,BE,1,live,Number of specimens,T,C
2020,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,NL,1,live,,T,C
2020,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,PG,1,feathers,Number of specimens,Unspecified,W
2020,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,PG,1,feathers,Number of specimens,Unspecified,W
2020,II,Accipiter hybrid,Aves,Falconiformes,Accipitridae,Accipiter,PH,1,live,,T,C
2020,II,Accipiter melanoleucus,Aves,Falconiformes,Accipitridae,Accipiter,PH,1,live,,L,I
2020,II,Accipiter melanoleucus,Aves,Falconiformes,Accipitridae,Accipiter,NZ,1,live,Number of specimens,P,C
2020,II,Accipiter melanoleucus,Aves,Falconiformes,Accipitridae,Accipiter,LK,1,live,Number of specimens,T,C
2020,II,Accipiter melanoleucus,Aves,Falconiformes,Accipitridae,Accipiter,ZA,1,trophies,,T,C
2020,II,Accipiter nanus,Aves,Falconiformes,Accipitridae,Accipiter,JO,1,live,,P,U
2020,II,Accipiter nisus,Aves,Falconiformes,Accipitridae,Accipiter,AE,1,live,Number of specimens,P,C
2020,II,Accipiter nisus,Aves,Falconiformes,Accipitridae,Accipiter,CA,1,live,Number of specimens,P,F
2020,II,Accipiter rufiventris,Aves,Falconiformes,Accipitridae,Accipiter,ID,1,live,,T,W
2020,II,Accipiter tachiro,Aves,Falconiformes,Accipitridae,Accipiter,ID,1,live,,T,W
2020,II,Accipitridae hybrid,Aves,Falconiformes,Accipitridae,Unspecified,ID,1,live,,T,W
2020,II,Aceros corrugatus,Aves,Coraciiformes,Bucerotidae,Aceros,NL,4,live,,T,C
2020,II,Aceros corrugatus,Aves,Coraciiformes,Bucerotidae,Aceros,CZ,4,live,,T,C
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,1,skulls,Number of specimens,H,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,RU,1,skulls,,H,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,RU,1,trophies,,H,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,1,bodies,Number of specimens,H,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,1,skins,Number of specimens,H,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,1,skulls,Number of specimens,H,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,KG,1,trophies,,H,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,RU,1,trophies,,H,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,1,skins,Number of specimens,H,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,KG,1,trophies,,H,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,PT,1,live,,P,C
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,AE,1,live,Number of specimens,P,C
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,AE,1,live,Number of specimens,P,C
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,RO,1,live,,P,C
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,ZA,1,live,,P,F
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,FR,1,live,Number of specimens,P,F
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,IQ,1,live,,P,F
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,1,live,Number of specimens,P,F
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,IT,1,garments,,P,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,IT,1,garments,,P,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,IT,1,garments,,P,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,IT,1,garments,,P,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,IT,1,garments,,P,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,IT,1,garments,,P,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,IT,1,garments,,P,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,1,skins,Number of specimens,P,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,KG,1,skins,,P,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,FR,1,trophies,Number of specimens,P,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,1,rug,Number of specimens,P,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,KG,1,skins,,P,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,1,skins,Number of specimens,P,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,1,rug,Number of specimens,P,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,1,cloth,Number of specimens,Q,O
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,1,cloth,Number of specimens,Q,O
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,GB,1,garments,Number of specimens,Q,O
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,ES,1,live,,T,C
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,PT,1,live,,T,C
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,PT,1,live,,T,C
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,BE,1,live,Number of specimens,T,C
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,NL,1,live,,T,C
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,FR,1,live,Number of specimens,T,C
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,BE,1,live,Number of specimens,T,C
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,BE,1,live,Number of specimens,T,C
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,GB,1,garments,Number of specimens,T,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,HK,1,garments,Number of specimens,T,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,IT,1,leather products (small),,T,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,IT,1,garments,,T,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,GB,1,garments,Number of specimens,T,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,IT,1,hair products,,T,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,FR,1,garments,Number of specimens,T,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,AE,1,garments,Number of specimens,T,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,KR,1,cloth,Number of specimens,T,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,IT,1,garments,,T,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,IT,1,garments,,T,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,GB,1,garments,Number of specimens,T,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,FR,1,garments,Number of specimens,T,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,GB,1,garments,Number of specimens,T,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,IT,1,garments,,T,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,FR,1,garments,Number of specimens,T,C
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,FR,1,garments,Number of specimens,T,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,IT,1,leather products (small),,T,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,1,skin pieces,Number of specimens,T,W
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CZ,1,live,,T,C
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CZ,1,live,,T,C
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CZ,1,live,,T,C
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,RU,1,live,,Z,C
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,RU,1,live,,Z,C
2020,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,RU,1,skins,,Unspecified,O
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,BY,1,live,,B,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AT,1,live,,B,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AT,1,live,,B,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AT,1,live,,B,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,BY,1,live,,B,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,FR,1,live,Number of specimens,B,C
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,IT,1,bones,,E,O
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AE,1,fins,Number of specimens,E,O
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AE,1,fins,Number of specimens,E,O
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,RU,1,live,,E,U
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,MK,1,live,Number of specimens,E,I
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,ZA,1,trophies,,E,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CM,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CM,1,skins,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CM,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,ZA,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,ZA,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,ZA,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,ZA,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,ZA,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,ZA,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,ZA,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,ZA,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,skulls,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,bones,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,skins,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,skulls,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,bodies,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,skin pieces,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,skin pieces,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,bones,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,bones,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,skin pieces,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,skin pieces,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,bodies,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,skin pieces,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,skins,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,skulls,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,skins,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,rug,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,bodies,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,rug,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,bodies,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,skins,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,NO,1,rug,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,rug,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,skulls,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,RU,1,rug,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,RU,1,skins,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AT,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AT,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,RU,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,RU,1,rug,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,EE,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,RU,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,RU,1,rug,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,RU,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,DK,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AR,1,trophies,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,RU,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,RO,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HR,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,RU,1,skins,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,RU,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,RU,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,skins,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,skulls,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,bodies,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,skulls,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,rug,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,skulls,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,bodies,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CA,1,skulls,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AR,1,trophies,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AR,1,trophies,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AR,1,trophies,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AR,1,trophies,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TR,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TR,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,PK,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,PK,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,PK,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TR,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TR,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TR,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TR,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TR,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TR,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,KG,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,PK,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,KG,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,PK,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,KG,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,ES,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,PK,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,KG,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,KG,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,PK,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TD,1,trophies,,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TZ,1,trophies,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,ZA,1,trophies,,H,F
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,ZA,1,trophies,,H,F
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TZ,1,trophies,Number of specimens,H,W
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,PH,1,live,,L,I
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,PH,1,live,,L,I
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,PH,1,live,,L,I
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CW,1,live,Number of specimens,P,U
2020,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TT,1,live,,P,U
